district,meeting_date,meeting_name,meeting_id,url
Hardee County School District,2019-03-01,Meeting Minutes MARCH 2019,BYPTFD70993B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYPTFD70993B
Hardee County School District,2019-04-11,Meeting Minutes APRIL 2019,BYPTRQ733189,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYPTRQ733189
Hardee County School District,2019-04-25,HARDEE COUNTY SCHOOL BOARD MEETING,BBAKND50BA48,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BBAKND50BA48
Hardee County School District,2019-05-09,HARDEE COUNTY SCHOOL BOARD MEETING,BBQGP844B9F3,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BBQGP844B9F3
Hardee County School District,2019-05-23,HARDEE COUNTY SCHOOL BOARD MEETING (Revised),BB5QDR68813E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BB5QDR68813E
Hardee County School District,2019-06-11,HARDEE COUNTY SCHOOL BOARD MEETING,BCSMCR56AF42,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BCSMCR56AF42
Hardee County School District,2019-06-27,HARDEE COUNTY SCHOOL BOARD MEETING,BCMNQC4F84B6,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BCMNQC4F84B6
Hardee County School District,2019-07-22,HARDEE COUNTY SCHOOL BOARD MEETING,BDQHLT4904A4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BDQHLT4904A4
Hardee County School District,2019-07-29,TENTATIVE BUDGET HEARING,BE4HPR49327A,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BE4HPR49327A
Hardee County School District,2019-07-29,HARDEE COUNTY SCHOOL BOARD MEETING,BE5MZA5DA430,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BE5MZA5DA430
Hardee County School District,2019-08-08,HARDEE COUNTY SCHOOL BOARD MEETING,BEMJF64CEADC,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BEMJF64CEADC
Hardee County School District,2019-08-22,HARDEE COUNTY SCHOOL BOARD MEETING,BF2QQ569AE3F,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BF2QQ569AE3F
Hardee County School District,2019-09-05,HARDEE COUNTY SCHOOL BOARD MEETING,BFEQ9R674B80,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BFEQ9R674B80
Hardee County School District,2019-09-05,ORIGINAL BUDGET HEARING,BFEQEN68041B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BFEQEN68041B
Hardee County School District,2019-09-26,HARDEE COUNTY SCHOOL BOARD MEETING,BFXSEP6FF841,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BFXSEP6FF841
Hardee County School District,2019-10-07,HARDEE COUNTY SCHOOL BOARD MEETING,BGCK5G5030FE,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BGCK5G5030FE
Hardee County School District,2019-10-22,HARDEE COUNTY SCHOOL BOARD MEETING,BGQLTW5550E1,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BGQLTW5550E1
Hardee County School District,2019-10-22,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,BHHQQJ6A647B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BHHQQJ6A647B
Hardee County School District,2019-10-31,HARDEE COUNTY SCHOOL BOARD MEETING (SPECIAL MEETING),BH8Q3565904E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BH8Q3565904E
Hardee County School District,2019-11-04,AMENDED NOTICE OF TAX FOR SCHOOL CAPITAL OUTLAY (2018-19) HEARING,BHAHUZ4A43FC,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BHAHUZ4A43FC
Hardee County School District,2019-11-19,DISTRICT FACILITIES WORK PROGRAM HEARING,BH8J6K4B2256,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BH8J6K4B2256
Hardee County School District,2019-11-19,HARDEE COUNTY SCHOOL BOARD MEETING,BHLQJU699020,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BHLQJU699020
Hardee County School District,2019-11-19,HARDEE COUNTY SCHOOL BOARD REORGANIZATION MEETING,BHLRFU6D98EE,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BHLRFU6D98EE
Hardee County School District,2019-12-09,HARDEE COUNTY SCHOOL BOARD MEETING,BHQQKG69AD33,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BHQQKG69AD33
Hardee County School District,2019-12-16,HARDEE COUNTY SCHOOL BOARD MEETING,BJTKE4516D89,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BJTKE4516D89
Hardee County School District,2020-01-09,HARDEE COUNTY SCHOOL BOARD MEETING,BDXMWK5D2756,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BDXMWK5D2756
Hardee County School District,2020-01-27,HARDEE COUNTY SCHOOL BOARD MEETING,BKSR3D6AD636,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BKSR3D6AD636
Hardee County School District,2020-02-13,HARDEE COUNTY SCHOOL BOARD MEETING,BJTMLA5A6C81,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BJTMLA5A6C81
Hardee County School District,2020-02-27,HARDEE COUNTY SCHOOL BOARD MEETING,BLYQLX692D51,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BLYQLX692D51
Hardee County School District,2020-03-12,HARDEE COUNTY SCHOOL BOARD MEETING,BM8UD375640E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BM8UD375640E
Hardee County School District,2020-03-26,HARDEE COUNTY SCHOOL BOARD MEETING,BMUJN64DF366,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BMUJN64DF366
Hardee County School District,2020-04-09,HARDEE COUNTY SCHOOL BOARD MEETING,BN8MTB5C76CA,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BN8MTB5C76CA
Hardee County School District,2020-04-23,HARDEE COUNTY SCHOOL BOARD MEETING,BMDKAJ50ED30,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BMDKAJ50ED30
Hardee County School District,2020-05-14,HARDEE COUNTY SCHOOL BOARD MEETING,BKSR8C6B91F4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BKSR8C6B91F4
Hardee County School District,2020-05-22,HARDEE COUNTY SCHOOL BOARD MEETING (SPECIAL SESSION),BPRNLG5FB669,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BPRNLG5FB669
Hardee County School District,2020-05-26,AMENDED NOTICE OF TAX FOR SCHOOL CAPITALY OUTLAY (2019-20) PUBLIC HEARING,BPQNFX5FC7AA,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BPQNFX5FC7AA
Hardee County School District,2020-05-28,HARDEE COUNTY SCHOOL BOARD MEETING,BPRQRL6A5996,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BPRQRL6A5996
Hardee County School District,2020-06-11,HARDEE COUNTY SCHOOL BOARD MEETING,BQ9L5G54E162,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BQ9L5G54E162
Hardee County School District,2020-06-25,HARDEE COUNTY SCHOOL BOARD MEETING,BQFPQD65B669,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BQFPQD65B669
Hardee County School District,2020-07-09,HARDEE COUNTY SCHOOL BOARD MEETING,BR3LXH52C7CC,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BR3LXH52C7CC
Hardee County School District,2020-07-09,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,BRWKPR523F65,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BRWKPR523F65
Hardee County School District,2020-07-21,HARDEE COUNTY SCHOOL BOARD MEETING,BRHMMF5AF801,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BRHMMF5AF801
Hardee County School District,2020-07-23,HARDEE COUNTY SCHOOL BOARD MEETING,BRHMHS5AA319,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BRHMHS5AA319
Hardee County School District,2020-07-27,TENTATIVE BUDGET HEARING,BDQKME524647,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BDQKME524647
Hardee County School District,2020-08-13,HARDEE COUNTY SCHOOL BOARD MEETING,BRRUDQ697FF1,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BRRUDQ697FF1
Hardee County School District,2020-08-27,HARDEE COUNTY SCHOOL BOARD MEETING,BSMRRW68FD06,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BSMRRW68FD06
Hardee County School District,2020-09-10,HARDEE COUNTY SCHOOL BOARD MEETING,BSZQWF69DA20,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BSZQWF69DA20
Hardee County School District,2020-09-10,ORIGINAL BUDGET HEARING,BT4RY8702F7E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BT4RY8702F7E
Hardee County School District,2020-09-10,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),BTXMWU5D487E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BTXMWU5D487E
Hardee County School District,2020-09-29,HARDEE COUNTY SCHOOL BOARD MEETING,BTBHZ84ADFE3,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BTBHZ84ADFE3
Hardee County School District,2020-10-08,HARDEE COUNTY SCHOOL BOARD MEETING,BTXRKV6E5CD1,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BTXRKV6E5CD1
Hardee County School District,2020-10-19,HARDEE COUNTY SCHOOL BOARD MEETING,BUBLNY577218,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BUBLNY577218
Hardee County School District,2020-11-12,HARDEE COUNTY SCHOOL BOARD MEETING,BUKNF659873F,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BUKNF659873F
Hardee County School District,2020-11-12,Copy of HARDEE COUNTY SCHOOL BOARD MEETING,BVAKF450EFAA,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BVAKF450EFAA
Hardee County School District,2020-11-17,HARDEE COUNTY SCHOOL BOARD MEETING,BP5QFR685698,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BP5QFR685698
Hardee County School District,2020-11-17,HARDEE COUNTY SCHOOL BOARD REORGANIZATION MEETING,BV8KGN5082D8,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BV8KGN5082D8
Hardee County School District,2020-12-08,HARDEE COUNTY SCHOOL BOARD MEETING,BVAKC850D345,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BVAKC850D345
Hardee County School District,2021-01-14,HARDEE COUNTY SCHOOL BOARD MEETING,BW7T8N7318B5,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BW7T8N7318B5
Hardee County School District,2021-01-14,DISTRICT FACILITIES WORK PROGRAM HEARING,BWAJPA4E1BA7,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BWAJPA4E1BA7
Hardee County School District,2021-01-28,HARDEE COUNTY SCHOOL BOARD MEETING,BX99HG50AA2D,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BX99HG50AA2D
Hardee County School District,2021-02-11,HARDEE COUNTY SCHOOL BOARD MEETING,BXFRCP6BA0E2,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BXFRCP6BA0E2
Hardee County School District,2021-02-25,HARDEE COUNTY SCHOOL BOARD MEETING,BY4K855094B3,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BY4K855094B3
Hardee County School District,2021-03-09,HARDEE COUNTY SCHOOL BOARD MEETING,BYKKY95413C6,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYKKY95413C6
Hardee County School District,2021-03-25,HARDEE COUNTY SCHOOL BOARD MEETING,BYXL76538ED3,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYXL76538ED3
Hardee County School District,2021-04-08,HARDEE COUNTY SCHOOL BOARD MEETING,BYXL3R536157,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYXL3R536157
Hardee County School District,2021-04-22,HARDEE COUNTY SCHOOL BOARD MEETING,BZLS4B6DDA63,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BZLS4B6DDA63
Hardee County School District,2021-05-13,HARDEE COUNTY SCHOOL BOARD MEETING,C2BGWN455F9F,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C2BGWN455F9F
Hardee County School District,2021-05-24,AMENDED NOTICE OF TAX FOR SCHOOL CAPITAL OUTLAY (2019-20) HEARING,C2ZMBZ58B027,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C2ZMBZ58B027
Hardee County School District,2021-05-27,HARDEE COUNTY SCHOOL BOARD MEETING,C29K5K4EF320,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C29K5K4EF320
Hardee County School District,2021-06-17,HARDEE COUNTY SCHOOL BOARD MEETING,C3ELQD558BB6,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C3ELQD558BB6
Hardee County School District,2021-06-29,HARDEE COUNTY SCHOOL BOARD MEETING,C3ZL5E54A6C9,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C3ZL5E54A6C9
Hardee County School District,2021-07-20,HARDEE COUNTY SCHOOL BOARD MEETING,C4W87Z6BD1FD,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C4W87Z6BD1FD
Hardee County School District,2021-07-26,HARDEE COUNTY SCHOOL BOARD MEETING,C4HHA645D1C4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C4HHA645D1C4
Hardee County School District,2021-07-26,TENTATIVE BUDGET HEARING,C56HWZ4A8ED0,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C56HWZ4A8ED0
Hardee County School District,2021-08-05,HARDEE COUNTY SCHOOL BOARD MEETING - SPECIAL SESSION,BYQNWH61ECB4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BYQNWH61ECB4
Hardee County School District,2021-08-12,HARDEE COUNTY SCHOOL BOARD MEETING,C5DRN26EBF07,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C5DRN26EBF07
Hardee County School District,2021-08-26,HARDEE COUNTY SCHOOL BOARD MEETING,C62JT64DCA78,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C62JT64DCA78
Hardee County School District,2021-09-09,ORIGINAL BUDGET HEARING,BT4RX670144B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BT4RX670144B
Hardee County School District,2021-09-09,HARDEE COUNTY SCHOOL BOARD MEETING,C6GHUF4A2F0F,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C6GHUF4A2F0F
Hardee County School District,2021-09-20,HARDEE COUNTY SCHOOL BOARD MEETING,C6MKN752A495,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C6MKN752A495
Hardee County School District,2021-10-12,HARDEE COUNTY SCHOOL BOARD MEETING,C7DJ294B08FD,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C7DJ294B08FD
Hardee County School District,2021-10-12,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),C8ERZD7066C2,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C8ERZD7066C2
Hardee County School District,2021-10-28,HARDEE COUNTY SCHOOL BOARD MEETING,C7JPT4661CF7,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C7JPT4661CF7
Hardee County School District,2021-10-28,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),C8ERLD6E8093,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C8ERLD6E8093
Hardee County School District,2021-11-12,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),C9KPMQ61EB75,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C9KPMQ61EB75
Hardee County School District,2021-11-16,HARDEE COUNTY SCHOOL BOARD REORGANIZATION MEETING,BV8KHX509AFA,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BV8KHX509AFA
Hardee County School District,2021-11-16,HARDEE COUNTY SCHOOL BOARD MEETING,C8FKYF522AE4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C8FKYF522AE4
Hardee County School District,2021-12-03,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),CANR8H6C6BF9,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CANR8H6C6BF9
Hardee County School District,2021-12-09,HARDEE COUNTY SCHOOL BOARD MEETING,C8SS7N701C2D,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C8SS7N701C2D
Hardee County School District,2021-12-09,DISTRICT FACILITIES WORK PROGRAM HEARING,C99JTW4CA423,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C99JTW4CA423
Hardee County School District,2021-12-16,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),CANRAA6CBB41,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CANRAA6CBB41
Hardee County School District,2022-01-13,HARDEE COUNTY SCHOOL BOARD MEETING,C9GLSY579367,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C9GLSY579367
Hardee County School District,2022-01-13,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,CAESWD74A750,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CAESWD74A750
Hardee County School District,2022-01-27,HARDEE COUNTY SCHOOL BOARD MEETING,C9GLXJ57CA11,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=C9GLXJ57CA11
Hardee County School District,2022-02-10,HARDEE COUNTY SCHOOL BOARD MEETING,CAKJBH4BCA55,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CAKJBH4BCA55
Hardee County School District,2022-02-24,HARDEE COUNTY SCHOOL BOARD MEETING,CBJMAT5A590D,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CBJMAT5A590D
Hardee County School District,2022-03-08,HARDEE COUNTY SCHOOL BOARD MEETING,CBVVN3749873,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CBVVN3749873
Hardee County School District,2022-03-29,HARDEE COUNTY SCHOOL BOARD MEETING,CC5NEK5E6E3E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CC5NEK5E6E3E
Hardee County School District,2022-04-14,HARDEE COUNTY SCHOOL BOARD MEETING,CCYJLM4DBA06,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CCYJLM4DBA06
Hardee County School District,2022-04-14,HARDEE COUNTY SCHOOL BOARD MEETING - EXPULSION HEARING (CLOSED TO THE PUBLIC),CEBPQC65B56C,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CEBPQC65B56C
Hardee County School District,2022-04-28,HARDEE COUNTY SCHOOL BOARD MEETING,CDLSM273481E,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CDLSM273481E
Hardee County School District,2022-05-12,HARDEE COUNTY SCHOOL BOARD MEETING,CDVMM85BBB58,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CDVMM85BBB58
Hardee County School District,2022-05-24,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,CELMPG526989,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CELMPG526989
Hardee County School District,2022-05-26,HARDEE COUNTY SCHOOL BOARD MEETING,CE6GE7436507,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CE6GE7436507
Hardee County School District,2022-06-06,PUBLIC HEARING - AMENDED NOTICE OF TAX FOR SCHOOL CAPITAL OUTLAY FY2020-21,CF2L6H54F6CC,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CF2L6H54F6CC
Hardee County School District,2022-06-07,HARDEE COUNTY SCHOOL BOARD MEETING,CEAJ864A5B92,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CEAJ864A5B92
Hardee County School District,2022-06-20,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,BRWKSN528DD9,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BRWKSN528DD9
Hardee County School District,2022-06-20,HARDEE COUNTY SCHOOL BOARD MEETING,CF7N6C5CB82A,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CF7N6C5CB82A
Hardee County School District,2022-06-23,HARDEE COUNTY SCHOOL BOARD MEETING,CFLJ624B67B4,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CFLJ624B67B4
Hardee County School District,2022-07-14,HARDEE COUNTY SCHOOL BOARD MEETING,CEAJQL4B8A90,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CEAJQL4B8A90
Hardee County School District,2022-07-19,HARDEE COUNTY SCHOOL BOARD MEETING,CG9J4S4B5732,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CG9J4S4B5732
Hardee County School District,2022-07-25,HARDEE COUNTY SCHOOL BOARD MEETING,CGAPWF64EB6B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CGAPWF64EB6B
Hardee County School District,2022-08-01,TENTATIVE BUDGET HEARING,CGURDU6D8B90,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CGURDU6D8B90
Hardee County School District,2022-08-11,HARDEE COUNTY SCHOOL BOARD MEETING,CGNQGX67D09B,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CGNQGX67D09B
Hardee County School District,2022-08-25,HARDEE COUNTY SCHOOL BOARD MEETING,CHCQT96AD14C,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CHCQT96AD14C
Hardee County School District,2022-09-08,HARDEE COUNTY SCHOOL BOARD MEETING,CHNMEW5AF11A,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CHNMEW5AF11A
Hardee County School District,2022-09-08,ORIGINAL BUDGET HEARING,CHRQHA63F7EB,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CHRQHA63F7EB
Hardee County School District,2022-09-08,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,CHUQLV698D0A,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CHUQLV698D0A
Hardee County School District,2022-09-22,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),BTXPPF652F8A,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=BTXPPF652F8A
Hardee County School District,2022-09-22,HARDEE COUNTY SCHOOL BOARD MEETING,CJ7HL248F3D7,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CJ7HL248F3D7
Hardee County School District,2022-09-22,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,CJARTB6F0251,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CJARTB6F0251
Hardee County School District,2022-09-27,HARDEE COUNTY SCHOOL BOARD - EMERGENCY MEETING,CJMW5U83CF9C,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CJMW5U83CF9C
Hardee County School District,2022-10-13,HARDEE COUNTY SCHOOL BOARD MEETING,CGYL7H551B88,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CGYL7H551B88
Hardee County School District,2022-10-13,HARDEE COUNTY SCHOOL BOARD - WORKSHOP,CJMGYG4614FB,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CJMGYG4614FB
Hardee County School District,2022-10-27,HARDEE COUNTY SCHOOL BOARD MEETING,CK7LD951BED2,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CK7LD951BED2
Hardee County School District,2022-11-10,HARDEE COUNTY SCHOOL BOARD MEETING - CANCELLED AND RESCHEDULED FOR 11/15/2022,CKKQNV68691C,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CKKQNV68691C
Hardee County School District,2022-11-15,HARDEE COUNTY SCHOOL BOARD MEETING,CL3REB6D9CE0,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CL3REB6D9CE0
Hardee County School District,2022-11-22,HARDEE COUNTY SCHOOL BOARD ORGANIZATION MEETING,CJBJAC4C37E3,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CJBJAC4C37E3
Hardee County School District,2022-11-22,HARDEE COUNTY SCHOOL BOARD MEETING,CL7JBR4C4319,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CL7JBR4C4319
Hardee County School District,2022-12-05,HARDEE COUNTY SCHOOL BOARD - EXECUTIVE SESSION (CLOSED TO THE PUBLIC),CN7RWH6E55B1,https://go.boarddocs.com/fl/hardee/Board.nsf/Download-AgendaDetailed?open&id=CN7RWH6E55B1
